id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1533366,170562,1259,0.0,0,,,,,,
1533367,170562,1260,0.0,0,,,,,,
1533368,170562,1057,0.0,0,68.0,,,,,
1533369,170562,1058,0.0,0,68.0,,,,,
1533370,170562,1123,0.0,0,68.0,,,,,
1533371,170562,1120,0.0,0,22.0,,,,,
1533372,170562,1122,0.0,0,68.0,,,,,
1533373,170562,1107,30.0,0,22.0,,,,,
1533374,170562,1108,0.0,0,22.0,,,,,
1533375,170562,1114,0.0,0,68.0,,,,,
1533376,170562,1110,0.0,0,68.0,,,,,
1533377,170562,1018,0.0,0,,,,,,
1533378,170562,1323,0.015,2,1.0,0.01,0.02,,,
1533379,170562,1333,0.0,2,1.0,0.0,0.0,,,
1533380,170562,1411,0.0,2,1.0,0.0,0.0,,,
1533381,170562,1165,1.48,2,1.0,1.36,1.6,,,
1533382,170562,1166,0.355,2,1.0,0.263,0.446,,,
1533383,170562,1210,0.348,25,,,,,,
1533384,170562,1211,0.928,41,,,,,,
1533385,170562,1215,0.494,40,,,,,,
1533386,170562,1217,1.169,40,,,,,,
1533387,170562,1218,0.6659999999999999,31,,,,,,
1533388,170562,1222,1.117,26,,,,,,
1533389,170562,1224,5.579,26,,,,,,
1533390,170562,1225,1.461,26,,,,,,
1533391,170562,1226,1.182,25,,,,,,
1533392,170562,1258,4.455,0,49.0,,,,,
1533393,170562,1261,0.0,2,1.0,0.0,0.0,,,
1533394,170562,1263,0.0,2,1.0,0.0,0.0,,,
1533395,170562,1264,0.025,2,1.0,0.02,0.03,,,
1533396,170562,1272,0.0,2,1.0,0.0,0.0,,,
1533397,170562,1273,0.32,2,1.0,0.29,0.35,,,
1533398,170562,1274,0.0,2,1.0,0.0,0.0,,,
1533399,170562,1275,0.02,2,1.0,0.02,0.02,,,
1533400,170562,1278,0.0139999999999999,2,1.0,0.0069999999999999,0.02,,,
1533401,170562,1280,0.0,2,1.0,0.0,0.0,,,
1533402,170562,1300,0.02,2,1.0,0.02,0.02,,,
1533403,170562,1301,0.075,2,1.0,0.07,0.08,,,
1533404,170562,1312,0.0,2,1.0,0.0,0.0,,,
1533405,170562,1003,20.78,2,1.0,18.97,22.58,,,
1533406,170562,1007,3.02,2,1.0,3.01,3.04,,,
1533407,170562,1079,8.6,5,1.0,6.5,13.6,,,
1533408,170562,1089,5.25,2,1.0,4.3,6.2,,,
1533409,170562,1090,325.0,2,1.0,320.0,330.0,,,
1533410,170562,1091,660.0,2,1.0,660.0,660.0,,,
1533411,170562,1093,9.0,2,1.0,6.0,12.0,,,
1533412,170562,1098,1.8,2,1.0,1.7,1.9,,,
1533413,170562,1101,1.95,2,1.0,1.7,2.2,,,
1533414,170562,1184,0.0,1,1.0,,,,,
1533415,170562,1185,0.0,1,1.0,,,,,
1533416,170562,1262,0.0,2,1.0,0.0,0.0,,,
1533417,170562,1265,2.21,2,1.0,2.03,2.39,,,
1533418,170562,1266,1.69,2,1.0,1.57,1.81,,,
1533419,170562,1267,0.115,2,1.0,0.1,0.13,,,
1533420,170562,1268,18.38,2,1.0,8.16,28.6,,,
1533421,170562,1269,23.05,2,1.0,15.8,30.3,,,
1533422,170562,1270,0.06,2,1.0,0.06,0.06,,,
1533423,170562,1271,0.0,2,1.0,0.0,0.0,,,
1533424,170562,1276,0.0139999999999999,2,1.0,0.0069999999999999,0.02,,,
1533425,170562,1277,0.085,2,1.0,0.07,0.1,,,
1533426,170562,1279,0.0289999999999999,2,1.0,0.0069999999999999,0.05,,,
1533427,170562,1292,18.528,0,49.0,,,,,
1533428,170562,1293,23.137,0,49.0,,,,,
1533429,170562,1299,0.0,2,1.0,0.0,0.0,,,
1533430,170562,1313,0.0,2,1.0,0.0,0.0,,,
1533431,170562,1183,0.0,1,1.0,,,,,
1533432,170562,1129,0.0,1,1.0,,,,,
1533433,170562,1167,8.335,2,1.0,6.77,9.9,,,
1533434,170562,1170,1.13,2,1.0,1.11,1.15,,,
1533435,170562,1175,1.345,2,1.0,1.31,1.38,,,
1533436,170562,1212,1.139,41,,,,,,
1533437,170562,1213,1.659,41,,,,,,
1533438,170562,1214,0.937,44,,,,,,
1533439,170562,1216,0.451,26,,,,,,
1533440,170562,1219,1.315,41,,,,,,
1533441,170562,1220,2.403,35,,,,,,
1533442,170562,1221,0.632,35,,,,,,
1533443,170562,1223,2.446,26,,,,,,
1533444,170562,1227,1.075,26,,,,,,
1533445,170562,1004,51.46,2,1.0,48.47,54.46,,,
1533446,170562,1010,2.5,3,1.0,2.1,2.9,,,
1533447,170562,1051,4.73,5,1.0,4.36,5.54,,,
1533448,170562,2000,2.62,0,16.0,,,,,
1533449,170562,1087,78.0,2,1.0,69.0,87.0,,,
1533450,170562,1092,645.0,2,1.0,640.0,650.0,,,
1533451,170562,1095,5.0,2,1.0,4.8,5.2,,,
1533452,170562,1103,53.0,11,1.0,7.3,82.5,,,
1533453,170562,1325,0.0,2,1.0,0.0,0.0,,,
1533454,170562,1410,0.0,2,1.0,0.0,0.0,,,
1533455,170562,1105,0.0,0,68.0,,,,,
1533456,170562,1104,50.0,0,,,,,,
1533457,170562,1177,227.0,0,,,,,,
1533458,170562,1178,0.0,0,68.0,,,,,
1533459,170562,1283,534.0,0,,,,,,
1533460,170562,1162,1.4,0,,,,,,
1533461,170562,1253,0.0,0,68.0,,,,,
1533462,170562,1246,0.0,0,68.0,,,,,
1533463,170562,1242,0.0,0,68.0,,,,,
1533464,170562,1127,0.02,4,1.0,0.0,0.06,,,
1533465,170562,1106,3.0,0,49.0,,,,,
1533466,170562,1062,2445.0,0,49.0,,,,,
1533467,170562,1187,227.0,0,,,,,,
1533468,170562,1126,0.37,4,1.0,0.0,1.09,,,
1533469,170562,1190,227.0,0,49.0,,,,,
1533470,170562,1109,35.17,5,1.0,26.9,57.55,,,
1533471,170562,1005,20.0,0,49.0,,,,,
1533472,170562,1008,584.0,0,49.0,,,,,
1533473,170562,1125,1.18,4,1.0,0.82,1.32,,,
1533474,170562,1198,35.4,2,1.0,28.7,42.1,,,
1533475,170562,1180,55.1,0,,,,,,
1533808,170567,1271,0.0,4,1.0,0.0,0.0,,,
1533809,170567,1332,0.0,4,1.0,0.0,0.0,,,
1533810,170567,1279,0.0,4,1.0,0.0,0.0,,,
1533811,170567,1261,0.0,4,1.0,0.0,0.0,,,
1533812,170567,1272,0.0,4,1.0,0.0,0.0,,,
1533813,170567,1278,0.0,4,1.0,0.0,0.0,,,
1533814,170567,1280,0.0,4,1.0,0.0,0.0,,,
1533815,170567,1312,0.0,4,1.0,0.0,0.0,,,
1533816,170567,1301,0.0,4,1.0,0.0,0.0,,,
1533817,170567,1259,0.0,0,68.0,,,,,
1533818,170567,1260,0.0,0,68.0,,,,,
1533819,170567,1180,52.1,0,,,,,,
1533820,170567,1198,0.5,5,1.0,0.4,0.7,,,
1533821,170567,1114,0.0,0,68.0,,,,,
1533822,170567,1110,0.0,0,68.0,,,,,
1533823,170567,1018,0.0,0,,,,,,
1533824,170567,1404,0.003,67,1.0,0.0,0.025,,,
1533825,170567,1315,31.294,33,1.0,27.937,35.88800000000001,,,
1533826,170567,1316,12.32,61,1.0,9.395,16.32,,,
1533827,170567,1323,0.013,84,1.0,0.0,0.067,,,
1533828,170567,1275,0.239,90,42.0,0.17,0.3379999999999999,,,
1533829,170567,1300,0.004,88,1.0,0.0,0.032,,,
1533830,170567,1273,0.001,82,1.0,0.0,0.013,,,
1533831,170567,1264,0.003,90,1.0,0.0,0.03,,,
1533832,170567,1003,21.15,91,1.0,16.82,25.43,,,
1533833,170567,1007,2.97,90,1.0,2.29,3.42,,,
1533834,170567,1009,0.72,4,1.0,0.66,0.97,,,
1533835,170567,1012,0.11,93,1.0,0.0,0.83,,,
1533836,170567,1062,2423.0,0,49.0,,,,,
1533837,170567,1075,0.07,88,1.0,0.0,0.78,,,
1533838,170567,1079,12.5,89,1.0,7.9,19.3,,,
1533839,170567,1089,3.71,89,1.0,2.58,5.12,,,
1533840,170567,1090,270.0,88,1.0,224.0,303.0,,,
1533841,170567,1091,481.0,88,1.0,364.0,569.0,,,
1533842,170567,1098,1.031,86,1.0,0.4629999999999999,1.57,,,
1533843,170567,1101,2.1790000000000003,88,1.0,1.31,3.98,,,
1533844,170567,1104,2.0,0,,,,,,
1533845,170567,1187,44.0,41,1.0,10.0,107.0,,,
1533846,170567,1210,0.211,0,1.0,,,,,
1533847,170567,1211,0.601,0,1.0,,,,,
1533848,170567,1215,0.157,0,1.0,,,,,
1533849,170567,1217,1.132,0,1.0,,,,,
1533850,170567,1218,0.45,0,1.0,,,,,
1533851,170567,1222,0.999,0,1.0,,,,,
1533852,170567,1224,6.206,0,1.0,,,,,
1533853,170567,1225,1.429,0,1.0,,,,,
1533854,170567,1226,0.969,0,1.0,,,,,
1533855,170567,1253,0.0,2,1.0,0.0,1.0,,,
1533856,170567,1257,0.015,0,49.0,,,,,
1533857,170567,1258,3.802,0,49.0,,,,,
1533858,170567,1165,0.205,85,1.0,0.095,0.28,,,
1533859,170567,1166,1.138,88,1.0,0.46,2.26,,,
1533860,170567,1177,44.0,41,1.0,10.0,107.0,,,
1533861,170567,1127,0.07,88,1.0,0.0,0.51,,,
1533862,170567,1277,0.005,85,1.0,0.0,0.04,,,
1533863,170567,1331,0.003,0,49.0,,,,,
1533864,170567,1265,3.083,90,1.0,2.497,3.622,,,
1533865,170567,1266,0.7040000000000001,90,1.0,0.477,1.0,,,
1533866,170567,1267,0.0069999999999999,90,1.0,0.0,0.423,,,
1533867,170567,1268,31.294,90,42.0,24.562,35.88800000000001,,,
1533868,170567,1269,12.324000000000002,90,42.0,9.395,16.338,,,
1533869,170567,1270,0.003,90,42.0,0.0,0.031,,,
1533870,170567,1288,130.0,68,1.0,101.0,168.0,,,
1533871,170567,1292,31.551,0,49.0,,,,,
1533872,170567,1293,12.329,0,49.0,,,,,
1533873,170567,1306,0.003,58,1.0,0.0,0.017,,,
1533874,170567,1311,0.002,7,1.0,0.0,0.004,,,
1533875,170567,1313,0.002,80,1.0,0.0,0.054000000000000006,,,
1533876,170567,1314,0.2269999999999999,28,1.0,0.174,0.318,,,
1533877,170567,1051,4.41,90,1.0,3.2,6.3,,,
1533878,170567,1125,0.23,90,1.0,0.0,1.25,,,
1533879,170567,1126,0.64,90,1.0,0.0,1.49,,,
1533880,170567,1167,3.618,88,1.0,1.39,5.99,,,
1533881,170567,1170,0.471,88,1.0,0.26,0.8,,,
1533882,170567,1175,0.1369999999999999,47,1.0,0.091,0.29,,,
1533883,170567,1004,49.93,90,1.0,43.7,54.1,,,
1533884,170567,1005,21.55,0,49.0,,,,,
1533885,170567,1008,579.0,0,49.0,,,,,
1533886,170567,1010,3.95,93,1.0,2.5,5.12,,,
1533887,170567,1011,0.17,93,1.0,0.0,0.87,,,
1533888,170567,1087,269.0,89,1.0,198.0,373.0,,,
1533889,170567,1092,733.0,88,1.0,543.0,902.0,,,
1533890,170567,1095,3.12,86,1.0,2.02,4.03,,,
1533891,170567,1103,4.1,26,1.0,0.0,15.0,,,
1533892,170567,1109,25.63,90,1.0,18.2,33.3,,,
1533893,170567,1212,0.7509999999999999,0,1.0,,,,,
1533894,170567,1213,1.473,0,1.0,,,,,
1533895,170567,1214,0.568,0,1.0,,,,,
1533896,170567,1216,0.215,0,1.0,,,,,
1533897,170567,1219,0.855,0,1.0,,,,,
1533898,170567,1220,2.465,0,1.0,,,,,
1533899,170567,1221,0.539,0,1.0,,,,,
1533900,170567,1223,2.639,0,1.0,,,,,
1533901,170567,1227,0.912,0,1.0,,,,,
1533902,170567,1190,44.0,0,49.0,,,,,
1533903,170567,1186,0.0,0,68.0,,,,,
1533904,170567,1014,0.04,93,1.0,0.0,0.14,,,
1533905,170567,1321,0.0,67,1.0,0.0,0.0,,,
1533906,170567,1325,0.0,56,1.0,0.0,0.0,,,
1533907,170567,1299,0.0,76,1.0,0.0,0.008,,,
1533908,170567,1304,0.0,47,1.0,0.0,0.0,,,
1533909,170567,1262,0.0,68,1.0,0.0,0.0069999999999999,,,
1533910,170567,1276,0.0,1,1.0,0.0,0.0,,,
1533911,170567,1285,4.0,82,1.0,0.0,12.0,,,
1533912,170567,1013,0.0,93,1.0,0.0,0.02,,,
1533913,170567,1162,0.0,49,1.0,0.0,0.0,,,
1533914,170567,1106,0.0,0,,,,,,
1533915,170567,1107,1.0,26,1.0,0.0,6.0,,,
1533916,170567,1108,0.0,9,1.0,0.0,0.0,,,
1533917,170567,1093,1.0,85,1.0,0.0,11.0,,,
1533918,170567,1303,0.012,28,1.0,0.0,0.02,,,
1533919,170567,1274,0.0,71,1.0,0.0,0.0,,,
1533920,170567,1263,0.0,67,1.0,0.0,0.008,,,
1533921,170567,1286,5.0,82,1.0,3.0,12.0,,,
1533922,170567,1329,0.012,0,49.0,,,,,
1533923,170567,1333,0.0,66,1.0,0.0,0.0,,,
1533924,170567,1105,0.0,0,68.0,,,,,
1533925,170567,2000,4.35,0,,,,,,
1533926,170567,1057,0.0,0,68.0,,,,,
1533927,170567,1058,0.0,0,68.0,,,,,
1533928,170567,1178,0.0,0,68.0,,,,,
1533929,170567,1123,1.0,8,1.0,1.0,1.0,,,
1533930,170567,1184,0.0,8,1.0,0.0,0.0,,,
1533931,170567,1185,0.0,8,1.0,0.0,0.0,,,
1533932,170567,1120,0.0,8,1.0,0.0,0.0,,,
1533933,170567,1122,0.0,8,1.0,0.0,0.0,,,
1533934,170567,1242,0.0,0,68.0,,,,,
1533935,170567,1246,0.0,0,68.0,,,,,
1607634,171412,1186,0.0,0,68.0,,,,,
1607635,171412,1272,0.0,6,1.0,0.0,0.0,,,
1607636,171412,1278,0.0,6,1.0,0.0,0.0,,,
1607637,171412,1280,0.0,6,1.0,0.0,0.0,,,
1607638,171412,1271,0.0,6,1.0,0.0,0.0,,,
1607639,171412,1276,0.0,6,1.0,0.0,0.0,,,
1607640,171412,1279,0.0,6,,0.0,0.0,,,
1607641,171412,1110,0.0,0,68.0,,,,,
1607642,171412,1184,0.0,1,1.0,,,,,
1607643,171412,1185,0.6,1,1.0,,,,,
1607644,171412,1300,0.009000000000000001,6,1.0,0.008,0.012,,,
1607645,171412,1301,0.031,6,1.0,0.027000000000000003,0.036000000000000004,,,
1607646,171412,1303,0.0,6,1.0,0.0,0.0,,,
1607647,171412,1312,0.0,6,1.0,0.0,0.0,,,
1607648,171412,1315,6.252999999999999,6,1.0,5.683,6.943,,,
1607649,171412,1316,1.676,6,1.0,1.408,1.853,,,
1607650,171412,1317,0.0,6,1.0,0.0,0.0,,,
1607651,171412,1323,0.0,6,1.0,0.0,0.0,,,
1607652,171412,1329,0.021,0,49.0,,,,,
1607653,171412,1333,0.0,6,1.0,0.0,0.0,,,
1607654,171412,1404,0.019,6,1.0,0.0,0.035,,,
1607655,171412,1405,0.0,6,1.0,0.0,0.0,,,
1607656,171412,1409,0.0,6,1.0,0.0,0.0,,,
1607657,171412,1411,0.0,6,1.0,0.0,0.0,,,
1607658,171412,1273,0.019,6,1.0,0.015,0.024,,,
1607659,171412,1274,0.0,6,1.0,0.0,0.0,,,
1607660,171412,1275,0.016,6,,0.0139999999999999,0.02,,,
1607661,171412,1257,0.0279999999999999,0,49.0,,,,,
1607662,171412,1258,82.475,0,49.0,,,,,
1607663,171412,1261,6.8020000000000005,6,1.0,6.59,7.21,,,
1607664,171412,1263,41.84,6,1.0,41.12600000000001,42.395,,,
1607665,171412,1264,16.653,6,1.0,16.299,17.029,,,
1607666,171412,1003,0.0,6,1.0,0.0,0.0,,,
1607667,171412,1007,0.03,6,1.0,0.03,0.05,,,
1607668,171412,1089,0.05,4,1.0,0.04,0.09,,,
1607669,171412,1062,3730.0,0,49.0,,,,,
1607670,171412,1098,0.0,4,1.0,0.0,0.0,,,
1607671,171412,1101,0.0,4,1.0,0.0,0.0,,,
1607672,171412,1127,0.18,3,1.0,0.1,0.28,,,
1607673,171412,1130,0.36,3,1.0,0.19,0.5,,,
1607674,171412,1131,0.25,3,1.0,0.1,0.34,,,
1607675,171412,1004,99.06,6,1.0,98.61,99.39,,,
1607676,171412,1109,0.11,3,1.0,0.0,0.21,,,
1607677,171412,1008,892.0,0,49.0,,,,,
1607678,171412,1051,0.03,6,1.0,0.01,0.09,,,
1607679,171412,1087,1.0,4,1.0,1.0,1.0,,,
1607680,171412,1095,0.02,4,1.0,0.01,0.02,,,
1607681,171412,1125,0.6,3,1.0,0.54,0.7,,,
1607682,171412,1126,0.0,3,1.0,0.0,0.0,,,
1607683,171412,1128,2.17,3,1.0,1.75,2.51,,,
1607684,171412,1129,0.13,3,1.0,0.07,0.17,,,
1607685,171412,1180,0.3,0,67.0,,,,,
1607686,171412,1183,0.0,1,1.0,,,,,
1607687,171412,1259,0.009000000000000001,6,1.0,0.0,0.031,,,
1607688,171412,1260,0.477,6,1.0,0.254,0.647,,,
1607689,171412,1262,5.39,6,1.0,5.257999999999999,5.56,,,
1607690,171412,1265,8.636000000000001,6,1.0,8.363,9.406,,,
1607691,171412,1266,2.516,6,1.0,2.458,2.611,,,
1607692,171412,1267,0.076,6,1.0,0.067,0.08900000000000001,,,
1607693,171412,1268,6.274,6,,5.751,6.974,,,
1607694,171412,1269,1.683,6,,1.419,1.865,,,
1607695,171412,1270,0.019,6,,0.0,0.035,,,
1607696,171412,1292,6.3320000000000025,0,49.0,,,,,
1607697,171412,1293,1.702,0,49.0,,,,,
1607698,171412,1299,0.015,6,1.0,0.013,0.018000000000000002,,,
1607699,171412,1304,0.021,6,1.0,0.0,0.068,,,
1607700,171412,1305,0.0,6,1.0,0.0,0.0,,,
1607701,171412,1306,0.0069999999999999,6,1.0,0.0,0.012,,,
1607702,171412,1311,0.0,6,1.0,0.0,0.0,,,
1607703,171412,1313,0.0,6,1.0,0.0,0.0,,,
1607704,171412,1314,0.016,6,1.0,0.0139999999999999,0.02,,,
1607705,171412,1321,0.0,6,1.0,0.0,0.0,,,
1607706,171412,1325,0.0,6,,0.0,0.0,,,
1607707,171412,1331,0.0069999999999999,0,49.0,,,,,
1607708,171412,1406,0.0,6,1.0,0.0,0.0,,,
1607709,171412,1277,0.0409999999999999,6,1.0,0.035,0.047,,,
1607710,171412,1018,0.0,0,,,,,,
1607711,171412,1246,0.0,0,51.0,,,,,
1607712,171412,1005,0.0,0,,,,,,
1607713,171412,1167,0.0,1,,,,,,
1607714,171412,1170,0.0,1,,,,,,
1607715,171412,1175,0.0,1,,,,,,
1607716,171412,1092,0.0,4,1.0,0.0,0.0,,,
1607717,171412,1079,0.0,0,,,,,,
1607718,171412,1090,0.0,4,1.0,0.0,0.0,,,
1607719,171412,1091,0.0,4,1.0,0.0,0.0,,,
1607720,171412,1093,0.0,4,1.0,0.0,0.0,,,
1607721,171412,1162,0.0,1,,,,,,
1607722,171412,1165,0.0,1,,,,,,
1607723,171412,1166,0.0,1,,,,,,
1607724,171412,1177,0.0,1,,,,,,
1607725,171412,1253,0.0,1,,,,,,
1607726,171412,1178,0.0,1,,,,,,
1607727,171412,1283,86.0,19,,,,,,
1607728,171412,1105,0.0,0,68.0,,,,,
1607729,171412,1190,0.0,0,49.0,,,,,
1607730,171412,1242,0.0,0,68.0,,,,,
1607731,171412,1187,0.0,1,,,,,,
1607732,171412,1210,0.0,0,,,,,,
1607733,171412,1211,0.0,0,,,,,,
1607734,171412,1215,0.0,0,,,,,,
1607735,171412,1217,0.0,0,,,,,,
1607736,171412,1218,0.0,0,,,,,,
1607737,171412,1222,0.0,0,,,,,,
1607738,171412,1224,0.0,0,,,,,,
1607739,171412,1225,0.0,0,,,,,,
1607740,171412,1226,0.0,0,,,,,,
1607741,171412,1104,0.0,0,,,,,,
1607742,171412,1120,0.0,0,68.0,,,,,
1607743,171412,1122,0.0,0,68.0,,,,,
1607744,171412,1106,0.0,0,,,,,,
1607745,171412,1107,0.0,1,1.0,,,,,
1607746,171412,1108,0.0,0,68.0,,,,,
1607747,171412,1212,0.0,0,,,,,,
1607748,171412,1213,0.0,0,,,,,,
1607749,171412,1214,0.0,0,,,,,,
1607750,171412,1216,0.0,0,,,,,,
1607751,171412,1219,0.0,0,,,,,,
1607752,171412,1220,0.0,0,,,,,,
1607753,171412,1221,0.0,0,,,,,,
1607754,171412,1223,0.0,0,,,,,,
1607755,171412,1227,0.0,0,,,,,,
1607756,171412,1123,0.0,0,68.0,,,,,
1607757,171412,1057,0.0,0,68.0,,,,,
1607758,171412,1058,0.0,0,68.0,,,,,
1607759,171412,2000,0.0,0,68.0,,,,,
1607760,171412,1114,0.0,0,68.0,,,,,
1607761,171412,1103,0.0,0,68.0,,,,,
1631400,171689,1186,0.0,0,68.0,,,,,
1631401,171689,1110,0.0,0,68.0,,,,,
1631402,171689,1062,200.0,0,49.0,,,,,
1631403,171689,1258,0.021,0,49.0,,,,,
1631404,171689,1261,0.0,0,,,,,,
1631405,171689,1263,0.0,0,,,,,,
1631406,171689,1264,0.0,0,,,,,,
1631407,171689,1272,0.0,0,,,,,,
1631408,171689,1275,0.0,0,,,,,,
1631409,171689,1278,0.0,0,,,,,,
1631410,171689,1280,0.0,0,,,,,,
1631411,171689,1187,0.0,6,,,,,,
1631412,171689,1005,12.76,0,49.0,,,,,
1631413,171689,1008,48.0,0,49.0,,,,,
1631414,171689,1190,0.0,0,49.0,,,,,
1631415,171689,1259,0.0,0,,,,,,
1631416,171689,1260,0.0,0,,,,,,
1631417,171689,1262,0.0,0,,,,,,
1631418,171689,1265,0.017,0,,,,,,
1631419,171689,1266,0.002,0,,,,,,
1631420,171689,1268,0.005,0,,,,,,
1631421,171689,1269,0.031,0,,,,,,
1631422,171689,1270,0.0069999999999999,0,,,,,,
1631423,171689,1271,0.0,0,,,,,,
1631424,171689,1276,0.0,0,,,,,,
1631425,171689,1277,0.0,0,,,,,,
1631426,171689,1279,0.0,0,,,,,,
1631427,171689,1292,0.005,0,49.0,,,,,
1631428,171689,1293,0.037000000000000005,0,49.0,,,,,
1631429,171689,1105,0.0,0,68.0,,,,,
1631430,171689,1257,0.0,0,68.0,,,,,
1631431,171689,1089,0.07,163,,,,,,
1631432,171689,1093,0.0,85,,,,,,
1631433,171689,1098,0.031,164,,,,,,
1631434,171689,1162,4.0,0,,,,,,
1631435,171689,1177,0.0,6,,,,,,
1631436,171689,1253,0.0,0,68.0,,,,,
1631437,171689,1167,0.091,6,,,,,,
1631438,171689,1120,13.0,4,1.0,9.0,14.0,,,
1631439,171689,1122,0.0,4,1.0,0.0,0.0,,,
1631440,171689,1127,0.0,2,1.0,0.0,0.0,,,
1631441,171689,1130,0.0,2,1.0,0.0,0.0,,,
1631442,171689,1131,0.0,2,1.0,0.0,0.0,,,
1631443,171689,1165,0.019,4,1.0,0.016,0.022,,,
1631444,171689,1166,0.0279999999999999,4,1.0,0.015,0.038,,,
1631445,171689,1101,0.038,4,1.0,0.0289999999999999,0.065,,,
1631446,171689,1104,38.0,4,1.0,28.0,42.0,,,
1631447,171689,1106,2.0,4,1.0,1.0,2.0,,,
1631448,171689,1107,17.0,4,1.0,11.0,18.0,,,
1631449,171689,1108,0.0,4,1.0,0.0,0.0,,,
1631450,171689,1090,4.0,4,1.0,4.0,6.0,,,
1631451,171689,1091,11.0,4,1.0,10.0,13.0,,,
1631452,171689,1075,0.0,4,1.0,0.0,0.0,,,
1631453,171689,1079,1.3,4,1.0,1.1,1.5,,,
1631454,171689,1003,0.27,4,1.0,0.22,0.37,,,
1631455,171689,1007,0.17,4,1.0,0.13,0.21,,,
1631456,171689,1012,6.03,4,1.0,5.41,6.57,,,
1631457,171689,1013,0.0,4,1.0,0.0,0.0,,,
1631458,171689,1018,0.0,0,,,,,,
1631459,171689,1178,0.0,0,68.0,,,,,
1631460,171689,1184,0.0,4,1.0,0.0,0.0,,,
1631461,171689,1185,0.6,4,1.0,0.4,0.7,,,
1631462,171689,1210,0.001,0,1.0,,,,,
1631463,171689,1211,0.006,0,1.0,,,,,
1631464,171689,1215,0.001,0,1.0,,,,,
1631465,171689,1217,0.0069999999999999,0,1.0,,,,,
1631466,171689,1218,0.001,0,1.0,,,,,
1631467,171689,1222,0.012,0,1.0,,,,,
1631468,171689,1224,0.026,0,1.0,,,,,
1631469,171689,1225,0.009000000000000001,0,14.0,,,,,
1631470,171689,1226,0.006,0,1.0,,,,,
1631471,171689,1010,0.82,4,1.0,0.58,1.11,,,
1631472,171689,1011,3.25,4,1.0,2.22,4.45,,,
1631473,171689,1014,0.0,4,1.0,0.0,0.0,,,
1631474,171689,1051,86.67,6,1.0,85.37,88.06,,,
1631475,171689,1057,0.0,0,68.0,,,,,
1631476,171689,1058,0.0,0,68.0,,,,,
1631477,171689,2000,10.1,4,1.0,8.88,11.9,,,
1631478,171689,1087,5.0,4,1.0,4.0,9.0,,,
1631479,171689,1092,90.0,4,1.0,80.0,102.0,,,
1631480,171689,1095,0.05,4,1.0,0.04,0.09,,,
1631481,171689,1103,0.0,0,20.0,,,,,
1631482,171689,1109,0.05,2,1.0,0.0,0.09,,,
1631483,171689,1004,0.13,5,1.0,0.07,0.22,,,
1631484,171689,1123,18.0,4,1.0,14.0,19.0,,,
1631485,171689,1125,0.01,2,1.0,0.0,0.01,,,
1631486,171689,1126,0.0,2,1.0,0.0,0.0,,,
1631487,171689,1128,0.0,2,1.0,0.0,0.0,,,
1631488,171689,1129,0.0,2,1.0,0.0,0.0,,,
1631489,171689,1170,0.071,4,1.0,0.0579999999999999,0.08900000000000001,,,
1631490,171689,1175,0.037000000000000005,4,1.0,0.0289999999999999,0.045,,,
1631491,171689,1212,0.006,0,1.0,,,,,
1631492,171689,1213,0.0139999999999999,0,1.0,,,,,
1631493,171689,1214,0.013,0,1.0,,,,,
1631494,171689,1216,0.001,0,1.0,,,,,
1631495,171689,1219,0.012,0,1.0,,,,,
1631496,171689,1220,0.006,0,1.0,,,,,
1631497,171689,1221,0.005,0,1.0,,,,,
1631498,171689,1223,0.07400000000000001,0,1.0,,,,,
1631499,171689,1227,0.011,0,1.0,,,,,
1631500,171689,1242,0.0,0,68.0,,,,,
1631501,171689,1246,0.0,0,68.0,,,,,
1631502,171689,1114,0.0,0,68.0,,,,,
1631503,171689,1180,3.4,0,20.0,,,,,
1632704,171705,1186,0.0,0,68.0,,,,,
1632705,171705,1099,7.0,9,1.0,,,,,
1632706,171705,1257,0.0,0,68.0,,,,,
1632707,171705,1259,0.0,0,,,,,,
1632708,171705,1260,0.0,0,,,,,,
1632709,171705,1110,0.0,0,68.0,,,,,
1632710,171705,1261,0.001,7,1.0,0.0,0.0069999999999999,,,
1632711,171705,1263,0.0,8,1.0,0.0,0.0,,,
1632712,171705,1264,0.0,8,1.0,0.0,0.0,,,
1632713,171705,1272,0.0,4,1.0,0.0,0.0,,,
1632714,171705,1273,0.0,8,1.0,0.0,0.0,,,
1632715,171705,1274,0.0,8,1.0,0.0,0.0,,,
1632716,171705,1275,0.698,8,1.0,0.5,0.8809999999999999,,,
1632717,171705,1278,0.0,4,1.0,0.0,0.0,,,
1632718,171705,1280,0.0,4,1.0,0.0,0.0,,,
1632719,171705,1286,5.0,6,1.0,5.0,6.0,,,
1632720,171705,1300,0.0,8,1.0,0.0,0.0,,,
1632721,171705,1301,0.0,4,1.0,0.0,0.0,,,
1632722,171705,1323,0.01,8,1.0,0.0,0.016,,,
1632723,171705,1333,0.0,8,1.0,0.0,0.0,,,
1632724,171705,1404,0.111,4,1.0,0.096,0.128,,,
1632725,171705,1120,28.0,29,1.0,0.0,120.0,,,
1632726,171705,1122,0.0,7,1.0,0.0,0.0,,,
1632727,171705,1127,0.02,10,1.0,0.0,0.03,,,
1632728,171705,1130,0.0,8,1.0,0.0,0.0,,,
1632729,171705,1131,0.0,7,1.0,0.0,0.0,,,
